age,workclass,education,marital.status,occupation,relationship,race,sex,capital.gain,capital.loss,hours.per.week,income
18,Private,School,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,20,0
51,Private,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,50,1
29,Private,HS-grad,Never-married,Craft-repair,Not-in-family,White,Male,0,1974,35,0
53,State-gov,Masters,Divorced,Prof-specialty,Not-in-family,White,Female,0,0,40,0
50,Private,HS-grad,Married-civ-spouse,Handlers-cleaners,Husband,Black,Male,0,0,40,0
90,Private,Masters,Never-married,Exec-managerial,Not-in-family,Black,Male,0,0,50,1
69,Private,HS-grad,Married-civ-spouse,Sales,Husband,White,Male,0,0,10,0
45,Self-emp-not-inc,Prof-school,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,30,1
28,Private,Some-college,Divorced,Prof-specialty,Not-in-family,White,Male,0,0,40,0
44,Private,Some-college,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,0
55,Private,HS-grad,Married-civ-spouse,Sales,Wife,White,Female,0,0,50,0
31,Private,HS-grad,Never-married,Adm-clerical,Own-child,Black,Male,0,0,40,0
49,State-gov,Some-college,Divorced,Adm-clerical,Unmarried,White,Female,0,0,50,0
46,Self-emp-not-inc,Bachelors,Married-spouse-absent,Prof-specialty,Not-in-family,White,Male,0,0,25,0
51,Private,HS-grad,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,0
21,Private,Some-college,Never-married,Sales,Own-child,White,Female,0,0,15,0
32,Private,Some-college,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,40,0
43,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,0
38,Private,School,Married-spouse-absent,Transport-moving,Own-child,White,Male,0,0,36,0
33,Private,HS-grad,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,35,1
59,Local-gov,Some-college,Separated,Protective-serv,Not-in-family,White,Male,0,0,40,1
40,Private,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,Male,15024,0,99,1
46,Private,Bachelors,Separated,Tech-support,Unmarried,White,Female,0,0,40,0
45,Private,Assoc-acdm,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,66,0
23,Self-emp-not-inc,Some-college,Never-married,Farming-fishing,Own-child,White,Male,0,0,35,0
18,Private,School,Never-married,Sales,Own-child,Black,Female,0,0,10,0
31,Local-gov,Assoc-acdm,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,35,0
19,Private,Some-college,Never-married,Prof-specialty,Own-child,White,Female,0,0,10,0
28,Private,HS-grad,Never-married,Exec-managerial,Not-in-family,White,Female,0,0,40,0
31,Private,Some-college,Never-married,Exec-managerial,Not-in-family,Black,Female,0,0,40,0
23,Private,School,Never-married,Other-service,Own-child,Asian-Pac-Islander,Male,0,0,20,0
27,Private,Bachelors,Divorced,Prof-specialty,Own-child,White,Female,0,0,50,0
35,Private,Bachelors,Never-married,Adm-clerical,Own-child,White,Female,0,0,40,0
26,Private,Assoc-voc,Never-married,Prof-specialty,Own-child,Other,Female,0,0,60,0
59,Self-emp-not-inc,Bachelors,Widowed,Prof-specialty,Not-in-family,White,Female,0,0,50,1
49,Private,Bachelors,Divorced,Exec-managerial,Not-in-family,Black,Female,27828,0,60,1
58,Local-gov,Assoc-acdm,Widowed,Adm-clerical,Not-in-family,Black,Female,0,0,40,0
46,Private,HS-grad,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,40,1
41,Private,HS-grad,Never-married,Machine-op-inspct,Own-child,White,Female,1831,0,40,0
54,Private,HS-grad,Married-civ-spouse,Sales,Husband,White,Male,0,0,50,1
25,Private,HS-grad,Married-civ-spouse,Other-service,Husband,White,Male,0,0,40,0
42,Local-gov,Masters,Divorced,Prof-specialty,Not-in-family,White,Male,0,0,40,0
19,Private,Some-college,Never-married,Sales,Own-child,White,Male,0,0,30,0
22,Private,Some-college,Married-spouse-absent,Prof-specialty,Unmarried,Black,Female,0,0,40,0
19,Private,Some-college,Never-married,Other-service,Own-child,White,Male,0,0,3,0
58,Private,School,Married-civ-spouse,Transport-moving,Husband,White,Male,0,1887,40,1
45,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,0
46,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,1
61,Private,Some-college,Divorced,Adm-clerical,Not-in-family,White,Female,0,0,40,0
42,Private,Masters,Married-civ-spouse,Sales,Husband,White,Male,15024,0,50,1
67,Self-emp-not-inc,HS-grad,Divorced,Exec-managerial,Not-in-family,White,Female,3273,0,16,0
42,Private,Bachelors,Divorced,Adm-clerical,Unmarried,White,Male,0,0,30,0
43,Local-gov,Bachelors,Divorced,Prof-specialty,Unmarried,White,Female,0,625,40,0
37,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,70,0
22,Private,Some-college,Never-married,Protective-serv,Not-in-family,White,Male,0,0,40,0
69,State-gov,Some-college,Widowed,Adm-clerical,Not-in-family,White,Female,0,810,38,0
44,Local-gov,Masters,Married-civ-spouse,Prof-specialty,Wife,White,Female,4386,0,40,1
22,Private,HS-grad,Never-married,Prof-specialty,Other-relative,White,Female,0,0,40,0
29,Private,HS-grad,Married-civ-spouse,Sales,Husband,White,Male,0,1887,55,1
47,Self-emp-not-inc,Bachelors,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,0,0,40,0
90,Private,Bachelors,Married-civ-spouse,Sales,Husband,White,Male,9386,0,15,1
17,State-gov,School,Never-married,Farming-fishing,Own-child,White,Male,0,0,40,0
35,Self-emp-not-inc,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,60,1
18,Private,HS-grad,Never-married,Machine-op-inspct,Other-relative,White,Female,0,0,40,0
63,Self-emp-inc,Masters,Married-civ-spouse,Sales,Husband,White,Male,0,0,68,1
47,Private,School,Divorced,Adm-clerical,Unmarried,White,Female,0,0,40,0
23,Private,School,Divorced,Other-service,Unmarried,White,Female,0,0,35,0
44,Private,Assoc-acdm,Married-civ-spouse,Craft-repair,Husband,White,Male,0,1848,40,1
33,Private,HS-grad,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,0
42,Local-gov,Bachelors,Never-married,Exec-managerial,Own-child,White,Male,4650,0,35,0
42,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,1
32,Private,Some-college,Divorced,Exec-managerial,Not-in-family,White,Female,0,0,38,0
30,Private,Bachelors,Never-married,Tech-support,Not-in-family,White,Female,0,0,40,1
38,Private,Bachelors,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,50,1
22,Private,HS-grad,Never-married,Prof-specialty,Own-child,White,Male,0,0,40,0
48,Private,HS-grad,Never-married,Adm-clerical,Not-in-family,White,Female,2463,0,40,0
40,Private,School,Married-civ-spouse,Other-service,Husband,White,Male,0,0,40,0
34,Private,Some-college,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,54,0
43,Private,Some-college,Never-married,Other-service,Not-in-family,White,Male,2174,0,45,0
29,Local-gov,Some-college,Never-married,Exec-managerial,Not-in-family,White,Male,0,0,40,0
31,Private,Bachelors,Never-married,Prof-specialty,Own-child,White,Male,0,0,25,0
52,Private,Prof-school,Married-spouse-absent,Prof-specialty,Unmarried,Asian-Pac-Islander,Female,0,0,40,0
28,Local-gov,Prof-school,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,0
26,Private,School,Divorced,Adm-clerical,Own-child,White,Female,0,0,40,0
26,Private,School,Never-married,Other-service,Not-in-family,White,Male,0,0,40,0
48,Self-emp-not-inc,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,0
57,Self-emp-inc,HS-grad,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,0
28,Private,Some-college,Separated,Tech-support,Unmarried,White,Male,0,0,40,1
24,Private,Some-college,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,30,0
47,Private,HS-grad,Divorced,Adm-clerical,Unmarried,White,Female,0,0,40,0
32,Private,School,Separated,Craft-repair,Unmarried,White,Female,0,0,40,0
24,Private,HS-grad,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,60,0
39,Private,Assoc-voc,Married-civ-spouse,Tech-support,Husband,Asian-Pac-Islander,Male,0,0,40,0
21,Private,Some-college,Never-married,Sales,Own-child,White,Female,0,0,40,0
59,Private,Some-college,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,1
27,Private,Masters,Never-married,Sales,Own-child,White,Female,0,0,40,0
76,Local-gov,School,Married-civ-spouse,Other-service,Husband,White,Male,0,0,30,0
75,Self-emp-inc,HS-grad,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,26,0
60,Private,Some-college,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,0
40,Private,School,Married-civ-spouse,Other-service,Wife,Black,Female,0,0,32,0
51,Private,HS-grad,Married-spouse-absent,Other-service,Unmarried,White,Female,0,0,40,0
50,Self-emp-not-inc,Doctorate,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,60,1
38,Self-emp-inc,Bachelors,Married-civ-spouse,Sales,Husband,White,Male,7688,0,40,1
39,Federal-gov,HS-grad,Divorced,Adm-clerical,Unmarried,White,Female,0,0,40,0
37,Self-emp-inc,Bachelors,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,60,0
44,State-gov,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,1
39,Private,Masters,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,0,0,40,1
20,Private,HS-grad,Never-married,Adm-clerical,Own-child,White,Female,0,0,30,0
64,Private,Assoc-acdm,Never-married,Prof-specialty,Other-relative,White,Female,0,0,30,0
19,Private,HS-grad,Never-married,Farming-fishing,Not-in-family,White,Male,0,0,40,0
51,Self-emp-not-inc,HS-grad,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,0
38,Private,School,Married-spouse-absent,Craft-repair,Not-in-family,White,Male,0,0,40,0
32,Private,Some-college,Married-civ-spouse,Exec-managerial,Own-child,White,Female,2597,0,40,0
23,Private,Some-college,Never-married,Handlers-cleaners,Own-child,Black,Male,0,0,40,0
38,State-gov,Doctorate,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,45,1
41,Private,HS-grad,Separated,Adm-clerical,Unmarried,White,Female,0,0,40,0
48,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,0,1579,40,0
44,Private,School,Never-married,Machine-op-inspct,Unmarried,Black,Female,0,0,40,0
55,Private,HS-grad,Divorced,Transport-moving,Not-in-family,White,Male,0,0,40,0
24,Private,HS-grad,Never-married,Handlers-cleaners,Own-child,Black,Male,0,0,40,0
19,Private,Some-college,Never-married,Other-service,Own-child,White,Female,0,0,18,0
29,Private,HS-grad,Never-married,Sales,Not-in-family,White,Female,0,0,40,0
58,Private,Bachelors,Married-civ-spouse,Sales,Husband,White,Male,15024,0,40,1
42,Private,School,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,0
29,Private,Some-college,Never-married,Farming-fishing,Own-child,White,Male,0,0,40,0
53,Federal-gov,Some-college,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,60,1
49,Private,Some-college,Divorced,Exec-managerial,Not-in-family,White,Male,14344,0,45,1
73,Local-gov,Masters,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,10,1
18,Private,School,Never-married,Prof-specialty,Own-child,White,Male,0,0,40,0
31,State-gov,Some-college,Divorced,Protective-serv,Not-in-family,White,Male,0,0,40,1
41,Self-emp-inc,Some-college,Divorced,Machine-op-inspct,Not-in-family,White,Female,0,0,40,0
22,Private,Some-college,Never-married,Adm-clerical,Own-child,White,Male,0,0,40,0
46,Private,School,Divorced,Other-service,Unmarried,White,Female,0,0,40,0
31,Local-gov,HS-grad,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,40,0
54,Local-gov,Some-college,Married-civ-spouse,Transport-moving,Husband,Black,Male,0,0,30,0
28,Private,Some-college,Never-married,Tech-support,Not-in-family,White,Male,0,0,54,0
53,State-gov,HS-grad,Married-civ-spouse,Exec-managerial,Wife,White,Female,15024,0,40,1
57,Private,Bachelors,Married-civ-spouse,Sales,Husband,White,Male,0,0,55,1
44,Private,Bachelors,Divorced,Other-service,Not-in-family,Asian-Pac-Islander,Male,0,0,40,0
47,Private,HS-grad,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,60,0
61,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,37,0
49,Private,Some-college,Married-civ-spouse,Craft-repair,Husband,Asian-Pac-Islander,Male,0,0,40,1
27,Private,HS-grad,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,0
43,Private,HS-grad,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,0
32,Self-emp-inc,Bachelors,Married-civ-spouse,Sales,Husband,White,Male,7688,0,55,1
60,Private,Some-college,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,40,0
42,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,50,0
49,Private,Masters,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,60,0
30,Private,Some-college,Never-married,Tech-support,Not-in-family,Asian-Pac-Islander,Male,0,0,40,0
51,Private,Some-college,Divorced,Adm-clerical,Unmarried,White,Female,0,0,40,0
65,Private,School,Widowed,Machine-op-inspct,Not-in-family,White,Female,0,0,10,0
34,Private,HS-grad,Divorced,Prof-specialty,Unmarried,White,Female,0,0,25,0
33,Self-emp-not-inc,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,0
33,Private,School,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,0
30,Private,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,1902,55,1
55,Private,HS-grad,Separated,Other-service,Not-in-family,White,Female,0,0,16,0
36,Private,HS-grad,Divorced,Machine-op-inspct,Not-in-family,White,Male,0,0,56,0
22,Private,HS-grad,Never-married,Craft-repair,Own-child,White,Male,0,0,55,0
45,Private,Assoc-voc,Divorced,Prof-specialty,Not-in-family,White,Female,0,0,32,0
25,Private,Some-college,Never-married,Transport-moving,Unmarried,White,Male,0,0,40,0
31,Private,Some-college,Never-married,Other-service,Not-in-family,White,Male,0,0,30,0
61,Self-emp-not-inc,Some-college,Divorced,Exec-managerial,Not-in-family,White,Male,0,0,50,1
45,Private,Masters,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,1
56,Private,School,Married-civ-spouse,Machine-op-inspct,Wife,White,Female,5013,0,45,0
57,Private,Prof-school,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,60,0
44,State-gov,HS-grad,Married-civ-spouse,Other-service,Wife,White,Female,0,0,15,0
18,Private,Some-college,Never-married,Other-service,Own-child,White,Male,0,0,20,0
46,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,Black,Male,0,1902,40,1
34,Private,Bachelors,Never-married,Other-service,Not-in-family,White,Female,0,0,35,0
56,Self-emp-not-inc,Masters,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,25,0
67,Self-emp-not-inc,HS-grad,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,2,0
41,Private,Assoc-acdm,Divorced,Exec-managerial,Not-in-family,Black,Female,0,0,40,0
17,Private,School,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,40,0
29,Private,Some-college,Divorced,Adm-clerical,Not-in-family,White,Female,0,0,40,0
52,Self-emp-not-inc,Some-college,Married-civ-spouse,Sales,Husband,White,Male,0,0,55,1
68,Self-emp-inc,HS-grad,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,0
43,Private,Some-college,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,45,1
44,Private,Some-college,Married-civ-spouse,Craft-repair,Husband,White,Male,4386,0,55,0
45,Private,School,Married-civ-spouse,Other-service,Wife,White,Female,0,0,32,0
34,Private,Assoc-voc,Never-married,Prof-specialty,Not-in-family,White,Female,1639,0,20,0
24,Federal-gov,HS-grad,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,40,0
49,Local-gov,Some-college,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,7298,0,40,1
21,Private,Some-college,Married-civ-spouse,Other-service,Husband,White,Male,0,0,40,0
34,Private,Some-college,Married-civ-spouse,Sales,Husband,White,Male,0,0,60,0
29,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,50,0
32,Private,Some-college,Divorced,Adm-clerical,Unmarried,White,Female,0,0,40,0
26,State-gov,Bachelors,Married-civ-spouse,Exec-managerial,Husband,Black,Male,0,0,40,1
38,Private,Masters,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,48,1
31,Private,HS-grad,Married-civ-spouse,Other-service,Husband,Other,Male,0,0,40,0
48,Private,HS-grad,Divorced,Adm-clerical,Not-in-family,White,Female,0,0,37,1
38,Private,School,Divorced,Machine-op-inspct,Not-in-family,White,Male,0,0,65,0
90,Federal-gov,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,30,0
24,Private,HS-grad,Never-married,Craft-repair,Other-relative,White,Male,594,0,40,0
28,Private,Some-college,Never-married,Tech-support,Own-child,Black,Male,0,0,24,0
47,Private,HS-grad,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,1
26,Private,Bachelors,Never-married,Sales,Not-in-family,White,Female,0,0,40,0
36,Private,HS-grad,Never-married,Machine-op-inspct,Unmarried,Amer-Indian-Eskimo,Female,0,0,40,0
53,Private,Masters,Married-civ-spouse,Exec-managerial,Wife,White,Female,0,0,50,1
26,Private,HS-grad,Married-civ-spouse,Prof-specialty,Not-in-family,Black,Male,0,0,40,0
54,Private,School,Divorced,Prof-specialty,Not-in-family,White,Female,0,0,15,0
67,Private,School,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,8,0
90,Private,HS-grad,Never-married,Other-service,Not-in-family,Black,Male,0,2206,40,0
40,Self-emp-inc,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,60,0
41,Self-emp-inc,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,1902,55,1
67,State-gov,Some-college,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,8,0
18,Private,School,Married-civ-spouse,Handlers-cleaners,Own-child,White,Male,0,0,40,0
19,Private,HS-grad,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,50,0
35,Private,HS-grad,Never-married,Exec-managerial,Not-in-family,White,Female,0,0,54,0
23,State-gov,Bachelors,Never-married,Tech-support,Not-in-family,White,Female,0,0,20,0
41,Local-gov,Bachelors,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,70,0
55,Private,HS-grad,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,60,0
24,Private,HS-grad,Never-married,Priv-house-serv,Not-in-family,White,Female,0,0,45,0
31,Private,Assoc-acdm,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,0
46,Self-emp-not-inc,Some-college,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,58,1
58,Private,HS-grad,Never-married,Adm-clerical,Unmarried,White,Female,0,0,40,0
34,Federal-gov,Bachelors,Married-civ-spouse,Adm-clerical,Husband,Asian-Pac-Islander,Male,0,0,38,0
30,Private,Assoc-acdm,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,0
24,Private,Some-college,Never-married,Other-service,Unmarried,Black,Female,0,0,35,0
70,Private,School,Widowed,Prof-specialty,Unmarried,White,Female,1111,0,15,0
32,Private,Bachelors,Married-civ-spouse,Prof-specialty,Husband,Other,Male,0,0,40,0
73,Private,HS-grad,Widowed,Other-service,Other-relative,White,Female,0,0,32,0
30,Private,HS-grad,Never-married,Farming-fishing,Own-child,White,Male,0,0,40,0
58,Private,School,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,0
28,Private,School,Married-civ-spouse,Machine-op-inspct,Other-relative,Asian-Pac-Islander,Female,0,0,48,0
21,Private,Some-college,Never-married,Sales,Own-child,White,Female,0,0,20,0
24,Private,Bachelors,Never-married,Sales,Not-in-family,White,Male,0,0,47,0
22,Private,Some-college,Never-married,Prof-specialty,Own-child,White,Male,0,0,72,0
33,State-gov,HS-grad,Never-married,Other-service,Unmarried,Black,Female,1831,0,40,0
59,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,0,1485,45,1
56,Self-emp-not-inc,Some-college,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,1
40,Self-emp-not-inc,Masters,Married-civ-spouse,Sales,Husband,White,Male,3103,0,50,0
